title,datetime,link,media,sentiment
What should you do when Google gets into bed with the US military?,2018-05-03 00:00:00,https://news.google.com/articles/CBMiTGh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9nb29nbGUtbWljcm9zb2Z0LWFtYXpvbi11cy1taWxpdGFyeS1haS1jb25mbGljdC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,WIRED, neutral
Warren Buffett explains why he doesn't own Microsoft shares,2018-05-05 00:00:00,https://news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS93YXJyZW4tYnVmZmV0dC1leHBsYWlucy13aHktaGUtZG9lc250LW93bi1taWNyb3NvZnQtc2hhcmVzLTIwMTgtMDUtMDXSAWtodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vYW1wL3N0b3J5L3dhcnJlbi1idWZmZXR0LWV4cGxhaW5zLXdoeS1oZS1kb2VzbnQtb3duLW1pY3Jvc29mdC1zaGFyZXMtMjAxOC0wNS0wNQ?hl=en-US&gl=US&ceid=US%3Aen,MarketWatch, neutral
Microsoft Tries a New Role: Moral Leader,2018-05-06 00:00:00,https://news.google.com/articles/CBMiSWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDUvMDcvdGVjaG5vbG9neS9taWNyb3NvZnQtbW9yYWwtbGVhZGVyLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, neutral
"Microsoft Lobbyist Leaving for Role at Google, Sources Say",2018-05-09 00:00:00,https://news.google.com/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDE4LTA1LTEwL21pY3Jvc29mdC1sb2JieWlzdC1jaGF2ZXotaXMtc2FpZC10by1sZWF2ZS1mb3Itcm9sZS1hdC1nb29nbGXSAQA?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg, neutral
Flipkart-Walmart deal: How 2 IITians created $20 bn company from handing bookmarks outside bookstores,2018-05-09 00:00:00,https://news.google.com/articles/CBMiuwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2xhdGVzdC9lY29ub215LXBvbGl0aWNzL3N0b3J5L2ZsaXBrYXJ0LXdhbG1hcnQtZGVhbC1ob3ctdHdvLWlpdGlhbnMtY3JlYXRlZC11c2QtMjAtYmlsbGlvbi1jb21wYW55LWRpc3RyaWJ1dGluZy1ib29rbWFya3Mtb3V0c2lkZS1ib29rc3RvcmVzLTEwNzQyMC0yMDE4LTA1LTA50gG_AWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL2xhdGVzdC9lY29ub215LXBvbGl0aWNzL3N0b3J5L2ZsaXBrYXJ0LXdhbG1hcnQtZGVhbC1ob3ctdHdvLWlpdGlhbnMtY3JlYXRlZC11c2QtMjAtYmlsbGlvbi1jb21wYW55LWRpc3RyaWJ1dGluZy1ib29rbWFya3Mtb3V0c2lkZS1ib29rc3RvcmVzLTEwNzQyMC0yMDE4LTA1LTA5?hl=en-US&gl=US&ceid=US%3Aen,Business Today, neutral
Bill Gates tells Harvard students he struggled to quit this bad habit to make sure Microsoft was a success,2018-05-10 00:00:00,https://news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDUvMTAvYmlsbC1nYXRlcy1xdWl0LXRoaXMtYmFkLWhhYml0LXRvLWdldC1taWNyb3NvZnQtb2ZmLXRoZS1ncm91bmQuaHRtbNIBZ2h0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDE4LzA1LzEwL2JpbGwtZ2F0ZXMtcXVpdC10aGlzLWJhZC1oYWJpdC10by1nZXQtbWljcm9zb2Z0LW9mZi10aGUtZ3JvdW5kLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,CNBC, neutral
Deciding to Rent or Buy Your Office,2018-05-13 00:00:00,https://news.google.com/articles/CBMiZGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDUvMTQvdGVjaG5vbG9neS9wZXJzb25hbHRlY2gvbWljcm9zb2Z0LW9mZmljZS0zNjUtdnMtaG9tZS1zdHVkZW50Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, neutral
Uber announces new way of handling sexual harassment complaints,2018-05-14 00:00:00,https://news.google.com/articles/CBMipgFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vbmV3cy93b25rL3dwLzIwMTgvMDUvMTUvdWJlci1uby1sb25nZXItcmVxdWlyZXMtc2V4dWFsLWhhcmFzc21lbnQtdmljdGltcy10by1zaWduLWNvbmZpZGVudGlhbGl0eS1hZ3JlZW1lbnRzLWZvci1zZXR0bGVtZW50cy1lbWJhcmdvZWQv0gEA?hl=en-US&gl=US&ceid=US%3Aen,The Washington Post, neutral
How to land a job at Microsoft,2018-05-15 00:00:00,https://news.google.com/articles/CBMiQ2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDUvMTYvaG93LXRvLWxhbmQtYS1qb2ItYXQtbWljcm9zb2Z0Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,CNBC, neutral
Bill Gates tells Harvard students how he overcame his fears to launch Microsoft and make it a success,2018-05-16 00:00:00,https://news.google.com/articles/CBMiZGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDUvMTcvYmlsbC1nYXRlcy1hdC1oYXJ2YXJkLWktaGFkLXRvLW92ZXJjb21lLWZlYXItdG8tc3RhcnQtbWljcm9zb2Z0Lmh0bWzSAWhodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAxOC8wNS8xNy9iaWxsLWdhdGVzLWF0LWhhcnZhcmQtaS1oYWQtdG8tb3ZlcmNvbWUtZmVhci10by1zdGFydC1taWNyb3NvZnQuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,CNBC, positive
Opinion | What the Microsoft Antitrust Case Taught Us (Published 2018),2018-05-17 00:00:00,https://news.google.com/articles/CBMiSGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDUvMTgvb3Bpbmlvbi9taWNyb3NvZnQtYW50aXRydXN0LWNhc2UuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, neutral
"Microsoft could be a $1 trillion company in a year, Morgan Stanley says",2018-05-17 00:00:00,https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS9taWNyb3NvZnQtY291bGQtYmUtYS0xLXRyaWxsaW9uLWNvbXBhbnktaW4tYS15ZWFyLW1vcmdhbi1zdGFubGV5LXNheXMtMjAxOC0wNS0xN9IBdmh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9hbXAvc3RvcnkvbWljcm9zb2Z0LWNvdWxkLWJlLWEtMS10cmlsbGlvbi1jb21wYW55LWluLWEteWVhci1tb3JnYW4tc3RhbmxleS1zYXlzLTIwMTgtMDUtMTc?hl=en-US&gl=US&ceid=US%3Aen,MarketWatch, positive
Microsoft Buys Conversational AI Company Semantic Machines,2018-05-20 00:00:00,https://news.google.com/articles/CBMiWmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYW1pdGNob3dkaHJ5LzIwMTgvMDUvMjEvbWljcm9zb2Z0LWFjcXVpcmVzLXNlbWFudGljLW1hY2hpbmVzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, positive
Netflix Stock Could Break Out From Ascending Triangle,2018-05-22 00:00:00,https://news.google.com/articles/CBMiU2h0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vbmV3cy9uZXRmbGl4LXN0b2NrLWNvdWxkLWJyZWFrLW91dC1hc2NlbmRpbmctdHJpYW5nbGUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Investopedia, positive
"How Apple, Google, Facebook, Microsoft and Twitter have handled GDPR compliance",2018-05-23 00:00:00,https://news.google.com/articles/CBMiUGh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9nZHByLWZhY2Vib29rLWdvb2dsZS1hbmFseXRpY3MtYXBwbGUtYW1hem9uLXR3aXR0ZXIv0gEA?hl=en-US&gl=US&ceid=US%3Aen,WIRED, neutral
Washington State Goes After Microsoft's Captive For Unpaid Premium Taxes And Unauthorized Insurance,2018-05-26 00:00:00,https://news.google.com/articles/CBMilwFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2pheWFka2lzc29uLzIwMTgvMDUvMjcvd2FzaGluZ3Rvbi1zdGF0ZS1nb2VzLWFmdGVyLW1pY3Jvc29mdHMtY2FwdGl2ZS1mb3ItdW5wYWlkLXByZW1pdW0tdGF4ZXMtYW5kLXVuYXV0aG9yaXplZC1pbnN1cmFuY2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, negative
3 Stocks That Feel Like Microsoft in 1986,2018-05-26 00:00:00,https://news.google.com/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy8zLXN0b2Nrcy1mZWVsLW1pY3Jvc29mdC0xOTg2LTEzMjkwMDQ4My5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance, neutral
Facebook Gave Device Makers Deep Access to Data on Users and Friends (Published 2018),2018-06-02 00:00:00,https://news.google.com/articles/CBMiamh0dHBzOi8vd3d3Lm55dGltZXMuY29tL2ludGVyYWN0aXZlLzIwMTgvMDYvMDMvdGVjaG5vbG9neS9mYWNlYm9vay1kZXZpY2UtcGFydG5lcnMtdXNlcnMtZnJpZW5kcy1kYXRhLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, negative
"Microsoft Buys GitHub for $7.5 Billion, Moving to Grow in Coding's New Era (Published 2018)",2018-06-03 00:00:00,https://news.google.com/articles/CBMiU2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDYvMDQvdGVjaG5vbG9neS9taWNyb3NvZnQtZ2l0aHViLWNsb3VkLWNvbXB1dGluZy5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, positive
"How this 33-year-old college dropout co-founded GitHub, which just sold to Microsoft for $7.5 billion",2018-06-03 00:00:00,https://news.google.com/articles/CBMiamh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDYvMDQvY2hyaXMtd2Fuc3RyYXRoLWNvLWZvdW5kZWQtZ2l0aHViLXdoaWNoLW1pY3Jvc29mdC1ib3VnaHQtZm9yLWJpbGxpb25zLmh0bWzSAW5odHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAxOC8wNi8wNC9jaHJpcy13YW5zdHJhdGgtY28tZm91bmRlZC1naXRodWItd2hpY2gtbWljcm9zb2Z0LWJvdWdodC1mb3ItYmlsbGlvbnMuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,CNBC, neutral
Microsoft Is Buying GitHub for $7.5 Billion in Stock,2018-06-03 00:00:00,https://news.google.com/articles/CBMiXGh0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvbWljcm9zb2Z0LXRvLWFjcXVpcmUtZ2l0aHViLWZvci03LTUtYmlsbGlvbi1pbi1zdG9jay0xNTI4MTE4NTA00gEA?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal, neutral
Microsoft CEO Satya Nadella On The Extraordinary Potential Of AI,2018-06-03 00:00:00,https://news.google.com/articles/CBMic2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYm9iZXZhbnMxLzIwMTgvMDYvMDQvbWljcm9zb2Z0LWNlby1zYXR5YS1uYWRlbGxhLW9uLXRoZS1leHRyYW9yZGluYXJ5LXBvdGVudGlhbC1vZi1haS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, positive
Microsoft grabs GitHub for $7.5 billion.,2018-06-03 00:00:00,https://news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS90ZWNoLzIwMTgvMDYvMDQvbWljcm9zb2Z0LWdyYWJzLWdpdGh1Yi03LTUtYmlsbGlvbi82Njg2OTQwMDIv0gEA?hl=en-US&gl=US&ceid=US%3Aen,USA TODAY, positive
"Microsoft Buys GitHub for $7.5 Billion, Going Back to Its Roots",2018-06-03 00:00:00,https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDE4LTA2LTA0L21pY3Jvc29mdC1hZ3JlZXMtdG8tYnV5LWNvZGluZy1zaXRlLWdpdGh1Yi1mb3ItNy01LWJpbGxpb27SAQA?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg, positive
"Microsoft is buying GitHub, but will the open source world follow?",2018-06-04 00:00:00,https://news.google.com/articles/CBMiPmh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9taWNyb3NvZnQtZ2l0aHViLWRlYWwtb3Blbi1zb3VyY2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,WIRED, neutral
Microsoft expands program for women returning to work,2018-06-04 00:00:00,https://news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvaWRVU0tDTjFKMTJHTS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Reuters, positive
"Chandler tech company partners with Intel, Microsoft, BDO for first blockchain privacy software - Phoenix Business ...",2018-06-04 00:00:00,https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmJpempvdXJuYWxzLmNvbS9waG9lbml4L25ld3MvMjAxOC8wNi8wNS9jaGFuZGxlci10ZWNoLWNvbXBhbnktcGFydG5lcnMtd2l0aC1pbnRlbC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,The Business Journals, positive
"Costco, Microsoft, Insight Global CEOs rank among best for women",2018-06-05 00:00:00,https://news.google.com/articles/CBMiamh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9tb25leS8yMDE4LzA2LzA2L2Jlc3QtY2Vvcy13b21lbi1jb3N0Y28tbWljcm9zb2Z0LWluc2lnaHQtZ2xvYmFsLzY3Mjk5NzAwMi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,USA TODAY, positive
Five Reasons Not To Buy A Pixelbook,2018-06-07 00:00:00,https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMva2V2aW5tdXJuYW5lLzIwMTgvMDYvMDcvZml2ZS1yZWFzb25zLW5vdC10by1idXktYS1waXhlbGJvb2sv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
Is it really a good idea to dump data centres at the bottom of the sea?,2018-06-08 00:00:00,https://news.google.com/articles/CBMiTmh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9taWNyb3NvZnQtZGF0YS1jZW50cmUtb3JrbmV5LXNpbmtzLXByb2plY3QtbmF0aWNrL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,WIRED, neutral
Microsoft's Biggest E3 Announcements Were All About The Next Xbox...And After,2018-06-09 00:00:00,https://news.google.com/articles/CBMifmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZGF2aWR0aGllci8yMDE4LzA2LzEwL21pY3Jvc29mdHMtYmlnZ2VzdC1lMy1hbm5vdW5jZW1lbnRzLXdlcmUtYWxsLWFib3V0LXRoZS1uZXh0LXhib3gtYW5kLWFmdGVyL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
How GitHub And LinkedIn Will Help Microsoft Drive The Cloud Revolution,2018-06-10 00:00:00,https://news.google.com/articles/CBMieWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYm9iZXZhbnMxLzIwMTgvMDYvMTEvaG93LWdpdGh1Yi1hbmQtbGlua2VkaW4td2lsbC1oZWxwLW1pY3Jvc29mdC1kcml2ZS10aGUtY2xvdWQtcmV2b2x1dGlvbi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
E3 2018: Microsoft's gaming chiefs on the future of Xbox,2018-06-11 00:00:00,https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9nYW1lcy8yMDE4L2p1bi8xMS9taWNyb3NvZnQtZTMteGJveC1tYWtlci1zdWdnZXN0LXN0cmVhbWluZy13aWxsLXJlcGxhY2UtY29uc29sZXPSAW1odHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vZ2FtZXMvMjAxOC9qdW4vMTEvbWljcm9zb2Z0LWUzLXhib3gtbWFrZXItc3VnZ2VzdC1zdHJlYW1pbmctd2lsbC1yZXBsYWNlLWNvbnNvbGVz?hl=en-US&gl=US&ceid=US%3Aen,The Guardian, neutral
Microsoft's E3 2018 conference shows that Xbox is (sort of) back,2018-06-11 00:00:00,https://news.google.com/articles/CBMiOWh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9taWNyb3NvZnQtZTMtMjAxOC1jb25mZXJlbmNlL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,WIRED, neutral
Microsoft redesigned Office — here are the biggest changes,2018-06-12 00:00:00,https://news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDYvMTMvbWljcm9zb2Z0LXJlZGVzaWduZWQtb2ZmaWNlLS1oZXJlLWFyZS10aGUtYmlnZ2VzdC1jaGFuZ2VzLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,CNBC, neutral
"3 changes coming to your Microsoft Office's Word, Outlook and Excel",2018-06-12 00:00:00,https://news.google.com/articles/CBMijAFodHRwczovL3d3dy51c2F0b2RheS5jb20vc3RvcnkvdGVjaC90YWxraW5ndGVjaC8yMDE4LzA2LzEzL21pY3Jvc29mdC1vZmZpY2UtbWFrZW92ZXItcHJvbWlzZXMtc2ltcGxpZmllZC1yaWJib24tYW5kLWJldHRlci1zZWFyY2gvNjk3MzI3MDAyL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,USA TODAY, neutral
"Microsoft Office is getting a new, simpler look",2018-06-12 00:00:00,https://news.google.com/articles/CBMiU2h0dHBzOi8vbW9uZXkuY25uLmNvbS8yMDE4LzA2LzEzL3RlY2hub2xvZ3kvbWljcm9zb2Z0LW9mZmljZS0zNjUtY2hhbmdlcy9pbmRleC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,CNN, neutral
Photos of Microsoft Office Redesign,2018-06-13 00:00:00,https://news.google.com/articles/CBMiR2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vbWljcm9zb2Z0LW9mZmljZS1yZWRlc2lnbi1waG90b3MtMjAxOC020gEA?hl=en-US&gl=US&ceid=US%3Aen,Business Insider, neutral
Microsoft Introduces Mixed Reality As A Service,2018-06-15 00:00:00,https://news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYWxpY2Vib25hc2lvLzIwMTgvMDYvMTYvbWljcm9zb2Z0LWludHJvZHVjZXMtbWl4ZWQtcmVhbGl0eS1hcy1hLXNlcnZpY2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, positive
Microsoft's Ethical Reckoning Is Here,2018-06-17 00:00:00,https://news.google.com/articles/CBMiQWh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9taWNyb3NvZnRzLWV0aGljYWwtcmVja29uaW5nLWlzLWhlcmUv0gEA?hl=en-US&gl=US&ceid=US%3Aen,WIRED, neutral
"Microsoft Employees Protest Work With ICE, as Tech Industry Mobilizes Over Immigration (Published 2018)",2018-06-18 00:00:00,https://news.google.com/articles/CBMiVGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDYvMTkvdGVjaG5vbG9neS90ZWNoLWNvbXBhbmllcy1pbW1pZ3JhdGlvbi1ib3JkZXIuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, negative
Can Employees Force A Company To Be More Ethical?,2018-06-18 00:00:00,https://news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZW5yaXF1ZWRhbnMvMjAxOC8wNi8xOS9jYW4tZW1wbG95ZWVzLWZvcmNlLWEtY29tcGFueS10by1iZS1tb3JlLWV0aGljYWwv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
Microsoft acquires Bonsai to help with its artificial intelligence push,2018-06-20 00:00:00,https://news.google.com/articles/CBMiRmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDYvMjAvbWljcm9zb2Z0LWJ1eXMtYWktc3RhcnQtdXAtYm9uc2FpLmh0bWzSAUpodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAxOC8wNi8yMC9taWNyb3NvZnQtYnV5cy1haS1zdGFydC11cC1ib25zYWkuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,CNBC, positive
Amazon employees demand company cut ties with ICE,2018-06-22 00:00:00,https://news.google.com/articles/CBMib2h0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9uZXdzL3RoZS1zd2l0Y2gvd3AvMjAxOC8wNi8yMi9hbWF6b24tZW1wbG95ZWVzLWRlbWFuZC1jb21wYW55LWN1dC10aWVzLXdpdGgtaWNlL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,The Washington Post, negative
Ex-Microsoft CEO Steve Baller Urges Tech Industry to Work With Regulators,2018-06-23 00:00:00,https://news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vZXgtbWljcm9zb2Z0LWNlby1zdGV2ZS1iYWxsZXItdGVjaC1pbmR1c3RyeS13b3JrLXdpdGgtcmVndWxhdG9ycy0yMDE4LTbSAQA?hl=en-US&gl=US&ceid=US%3Aen,Business Insider, neutral
Where Autistic Workers Thrive,2018-06-23 00:00:00,https://news.google.com/articles/CBMiPWh0dHBzOi8vZm9ydHVuZS5jb20vMjAxOC8wNi8yNC93aGVyZS1hdXRpc3RpYy13b3JrZXJzLXRocml2ZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Fortune, neutral
Nathan Myhrvold: ‘Nasa doesn’t want to admit it’s wrong about asteroids’,2018-06-23 00:00:00,https://news.google.com/articles/CBMiemh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9zY2llbmNlLzIwMTgvanVuLzI0L25hdGhhbi1teWhydm9sZC1pbnZlbnRvci1taWNyb3NvZnQtcGF0ZW50LW5hc2EtYXN0ZXJvaWQtZGF0YS1waXp6YS1zY2llbmNl0gF6aHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3NjaWVuY2UvMjAxOC9qdW4vMjQvbmF0aGFuLW15aHJ2b2xkLWludmVudG9yLW1pY3Jvc29mdC1wYXRlbnQtbmFzYS1hc3Rlcm9pZC1kYXRhLXBpenphLXNjaWVuY2U?hl=en-US&gl=US&ceid=US%3Aen,The Guardian, neutral
Here's how Amazon is able to poach so many execs from Microsoft,2018-06-24 00:00:00,https://news.google.com/articles/CBMiTmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDYvMjUvYW1hem9uLWZhdm9yaXRlLXBvYWNoaW5nLWdyb3VuZC1taWNyb3NvZnQuaHRtbNIBUmh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDE4LzA2LzI1L2FtYXpvbi1mYXZvcml0ZS1wb2FjaGluZy1ncm91bmQtbWljcm9zb2Z0Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,CNBC, neutral
When should a tech company refuse to build tools for the government?,2018-06-25 00:00:00,https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMTgvanVuLzI2L3RlY2gtZ292ZXJubWVudC1jb250cmFjdHMtd29ya2VyLXJldm9sdC1taWNyb3NvZnQtYW1hem9uLWdvb2dsZdIBcmh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMTgvanVuLzI2L3RlY2gtZ292ZXJubWVudC1jb250cmFjdHMtd29ya2VyLXJldm9sdC1taWNyb3NvZnQtYW1hem9uLWdvb2dsZQ?hl=en-US&gl=US&ceid=US%3Aen,The Guardian, neutral
Here's who's making money from immigration enforcement,2018-06-28 00:00:00,https://news.google.com/articles/CBMia2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDYvMjgvY29tcGFuaWVzLXByb2ZpdGluZy1pbW1pZ3JhdGlvbi1lbmZvcmNlbWVudC1wcml2YXRlLXNlY3Rvci1wcmlzb24tdGVjaC5odG1s0gFvaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMTgvMDYvMjgvY29tcGFuaWVzLXByb2ZpdGluZy1pbW1pZ3JhdGlvbi1lbmZvcmNlbWVudC1wcml2YXRlLXNlY3Rvci1wcmlzb24tdGVjaC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,CNBC, neutral
GitHub Developers Are Giving Microsoft a Chance,2018-06-30 00:00:00,https://news.google.com/articles/CBMiTGh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9naXRodWItZGV2ZWxvcGVycy1hcmUtZ2l2aW5nLW1pY3Jvc29mdC1hLWNoYW5jZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,WIRED, positive
Is A Chromebook Right For You? Comparing Word for Windows And Word For Android,2018-06-30 00:00:00,https://news.google.com/articles/CBMigwFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2tldmlubXVybmFuZS8yMDE4LzA3LzAxL2lzLWEtY2hyb21lYm9vay1yaWdodC1mb3IteW91LWNvbXBhcmluZy13b3JkLWZvci13aW5kb3dzLWFuZC13b3JkLWZvci1hbmRyb2lkL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
Silicon Valley's Giants Take Their Talent Hunt to Cambridge (Published 2018),2018-07-03 00:00:00,https://news.google.com/articles/CBMiVGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDcvMDMvdGVjaG5vbG9neS9jYW1icmlkZ2UtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times, neutral
Microsoft Adds Dictation To Some Of The Apps In Its Office Suite,2018-07-05 00:00:00,https://news.google.com/articles/CBMidmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMva2V2aW5tdXJuYW5lLzIwMTgvMDcvMDYvbWljcm9zb2Z0LWFkZHMtZGljdGF0aW9uLXRvLXNvbWUtb2YtdGhlLWFwcHMtaW4taXRzLW9mZmljZS1zdWl0ZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Forbes, neutral
Elon Musk says this crucial skill is what made Steve Jobs and Bill Gates successful,2018-07-06 00:00:00,https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDcvMDYvZWxvbi1tdXNrLXNheXMtdGhpcy1za2lsbC1tYWRlLXN0ZXZlLWpvYnMtYW5kLWJpbGwtZ2F0ZXMtc3VjY2Vzc2Z1bC0uaHRtbNIBbWh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDE4LzA3LzA2L2Vsb24tbXVzay1zYXlzLXRoaXMtc2tpbGwtbWFkZS1zdGV2ZS1qb2JzLWFuZC1iaWxsLWdhdGVzLXN1Y2Nlc3NmdWwtLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,CNBC, neutral
